user_id,date,direction,internal,operator_id,is_missed_call,calls_count,call_duration,total_call_duration,day,waiting_time
166377,2019-08-14 00:00:00+03:00,in,False,,True,1,0,3,2019-08-14,3
166377,2019-08-15 00:00:00+03:00,out,False,880026,False,11,1413,1473,2019-08-15,60
166377,2019-08-15 00:00:00+03:00,out,False,880028,True,8,0,458,2019-08-15,458
166377,2019-08-15 00:00:00+03:00,in,False,880028,False,1,23,27,2019-08-15,4
166377,2019-08-15 00:00:00+03:00,out,False,880026,True,15,0,330,2019-08-15,330
166377,2019-08-15 00:00:00+03:00,out,False,880026,False,11,1413,1473,2019-08-15,60
166377,2019-08-16 00:00:00+03:00,out,False,880026,True,6,0,249,2019-08-16,249
166377,2019-08-16 00:00:00+03:00,out,False,880026,False,15,1658,1714,2019-08-16,56
166377,2019-08-16 00:00:00+03:00,out,False,880028,True,4,0,29,2019-08-16,29
166377,2019-08-16 00:00:00+03:00,out,False,880028,False,15,1574,1674,2019-08-16,100
166377,2019-08-16 00:00:00+03:00,out,True,880026,True,3,0,2,2019-08-16,2
166377,2019-08-19 00:00:00+03:00,out,False,880026,True,13,0,142,2019-08-19,142
166377,2019-08-19 00:00:00+03:00,out,False,880026,False,14,1519,1598,2019-08-19,79
166377,2019-08-19 00:00:00+03:00,out,False,880028,True,5,0,170,2019-08-19,170
166377,2019-08-19 00:00:00+03:00,in,False,880028,False,1,21,39,2019-08-19,18
166377,2019-08-19 00:00:00+03:00,out,False,880028,False,8,904,1033,2019-08-19,129
166377,2019-08-19 00:00:00+03:00,out,False,880026,False,14,1519,1598,2019-08-19,79
166377,2019-08-20 00:00:00+03:00,in,False,880028,False,1,30,33,2019-08-20,3
166377,2019-08-20 00:00:00+03:00,out,False,880026,True,9,0,53,2019-08-20,53
166377,2019-08-21 00:00:00+03:00,out,False,880026,True,8,0,174,2019-08-21,174
166377,2019-08-22 00:00:00+03:00,out,False,880026,True,6,0,55,2019-08-22,55
166377,2019-08-22 00:00:00+03:00,out,False,880028,False,15,1866,1992,2019-08-22,126
166377,2019-08-22 00:00:00+03:00,in,False,880020,False,1,33,49,2019-08-22,16
166377,2019-08-22 00:00:00+03:00,in,False,,True,1,0,1,2019-08-22,1
166377,2019-08-22 00:00:00+03:00,out,False,880026,True,6,0,55,2019-08-22,55
166377,2019-08-23 00:00:00+03:00,in,False,880026,False,1,45,52,2019-08-23,7
166377,2019-08-23 00:00:00+03:00,out,False,880026,True,11,0,54,2019-08-23,54
166377,2019-08-23 00:00:00+03:00,in,False,,True,2,0,47,2019-08-23,47
166377,2019-08-23 00:00:00+03:00,in,False,880028,False,1,41,54,2019-08-23,13
166377,2019-08-23 00:00:00+03:00,in,False,880026,False,1,45,52,2019-08-23,7
166377,2019-08-24 00:00:00+03:00,in,False,,True,2,0,35,2019-08-24,35
166377,2019-08-26 00:00:00+03:00,out,True,880022,True,3,0,0,2019-08-26,0
166377,2019-08-26 00:00:00+03:00,in,False,880028,False,2,285,302,2019-08-26,17
166377,2019-08-26 00:00:00+03:00,out,False,880028,True,4,0,241,2019-08-26,241
166377,2019-08-26 00:00:00+03:00,out,False,880022,False,3,1079,1093,2019-08-26,14
166377,2019-08-26 00:00:00+03:00,out,False,880028,False,5,426,487,2019-08-26,61
166377,2019-08-26 00:00:00+03:00,out,False,880026,True,2,0,46,2019-08-26,46
166377,2019-08-27 00:00:00+03:00,out,False,880026,True,5,0,119,2019-08-27,119
166377,2019-08-28 00:00:00+03:00,out,False,880026,True,11,0,129,2019-08-28,129
166377,2019-08-28 00:00:00+03:00,out,False,880026,False,16,1783,1868,2019-08-28,85
166377,2019-08-28 00:00:00+03:00,out,False,880028,False,19,1485,1777,2019-08-28,292
166377,2019-08-29 00:00:00+03:00,in,False,880026,False,1,48,52,2019-08-29,4
166377,2019-08-29 00:00:00+03:00,out,False,880026,True,23,0,321,2019-08-29,321
166377,2019-08-29 00:00:00+03:00,in,False,,True,2,0,60,2019-08-29,60
166377,2019-08-30 00:00:00+03:00,out,False,880028,True,8,0,384,2019-08-30,384
166377,2019-08-30 00:00:00+03:00,out,False,880026,False,24,1653,1864,2019-08-30,211
166377,2019-08-30 00:00:00+03:00,in,False,880028,False,1,45,65,2019-08-30,20
166377,2019-08-30 00:00:00+03:00,out,False,880022,False,1,239,257,2019-08-30,18
166377,2019-08-30 00:00:00+03:00,out,False,880028,False,14,989,1099,2019-08-30,110
166377,2019-08-30 00:00:00+03:00,out,False,880026,True,11,0,292,2019-08-30,292
166377,2019-09-02 00:00:00+03:00,in,False,880028,False,2,66,75,2019-09-02,9
166377,2019-09-02 00:00:00+03:00,in,False,880026,False,1,31,34,2019-09-02,3
166377,2019-09-02 00:00:00+03:00,out,False,880026,False,16,1853,1983,2019-09-02,130
166377,2019-09-02 00:00:00+03:00,out,False,880026,True,6,0,168,2019-09-02,168
166377,2019-09-02 00:00:00+03:00,out,True,880020,True,2,0,0,2019-09-02,0
166377,2019-09-02 00:00:00+03:00,out,False,880020,True,2,0,3,2019-09-02,3
166377,2019-09-03 00:00:00+03:00,out,False,880028,False,17,1573,1733,2019-09-03,160
166377,2019-09-03 00:00:00+03:00,in,False,,True,1,0,20,2019-09-03,20
166377,2019-09-03 00:00:00+03:00,out,False,880026,False,23,2054,2198,2019-09-03,144
166377,2019-09-03 00:00:00+03:00,out,False,880028,True,18,0,416,2019-09-03,416
166377,2019-09-03 00:00:00+03:00,out,False,880026,True,8,0,248,2019-09-03,248
166377,2019-09-03 00:00:00+03:00,out,False,880028,True,18,0,416,2019-09-03,416
166377,2019-09-04 00:00:00+03:00,out,True,880022,True,1,0,2,2019-09-04,2
166377,2019-09-04 00:00:00+03:00,out,False,880026,True,7,0,164,2019-09-04,164
166377,2019-09-04 00:00:00+03:00,in,False,,True,1,0,19,2019-09-04,19
166377,2019-09-04 00:00:00+03:00,out,False,880022,False,3,360,395,2019-09-04,35
166377,2019-09-04 00:00:00+03:00,out,False,880022,True,1,0,55,2019-09-04,55
166377,2019-09-04 00:00:00+03:00,out,True,880028,True,1,0,1,2019-09-04,1
166377,2019-09-04 00:00:00+03:00,in,False,880028,False,1,195,208,2019-09-04,13
166377,2019-09-04 00:00:00+03:00,out,False,880028,True,19,0,230,2019-09-04,230
166377,2019-09-05 00:00:00+03:00,out,False,880026,True,6,0,242,2019-09-05,242
166377,2019-09-05 00:00:00+03:00,in,False,880020,False,1,63,70,2019-09-05,7
166377,2019-09-05 00:00:00+03:00,out,False,880028,False,8,983,1010,2019-09-05,27
166377,2019-09-05 00:00:00+03:00,in,False,,True,2,0,23,2019-09-05,23
166377,2019-09-05 00:00:00+03:00,out,False,880028,True,9,0,247,2019-09-05,247
166377,2019-09-05 00:00:00+03:00,in,False,880026,False,1,63,65,2019-09-05,2
166377,2019-09-05 00:00:00+03:00,out,True,880022,True,2,0,0,2019-09-05,0
166377,2019-09-05 00:00:00+03:00,out,False,880022,False,6,746,760,2019-09-05,14
166377,2019-09-05 00:00:00+03:00,out,False,880022,False,6,746,760,2019-09-05,14
166377,2019-09-06 00:00:00+03:00,out,True,880022,True,2,0,0,2019-09-06,0
166377,2019-09-06 00:00:00+03:00,out,False,880022,False,5,1243,1265,2019-09-06,22
166377,2019-09-06 00:00:00+03:00,out,False,880028,True,9,0,392,2019-09-06,392
166377,2019-09-06 00:00:00+03:00,out,False,880028,False,13,1304,1441,2019-09-06,137
166377,2019-09-06 00:00:00+03:00,out,True,880026,True,1,0,3,2019-09-06,3
166377,2019-09-06 00:00:00+03:00,in,False,880020,False,1,48,56,2019-09-06,8
166377,2019-09-06 00:00:00+03:00,out,False,880022,True,4,0,112,2019-09-06,112
166377,2019-09-06 00:00:00+03:00,out,False,880026,False,14,1045,1127,2019-09-06,82
166377,2019-09-09 00:00:00+03:00,out,False,880026,True,5,0,114,2019-09-09,114
166377,2019-09-09 00:00:00+03:00,out,False,880028,True,9,0,316,2019-09-09,316
166377,2019-09-09 00:00:00+03:00,out,False,880022,False,4,234,302,2019-09-09,68
166377,2019-09-09 00:00:00+03:00,out,False,880026,False,16,1479,1616,2019-09-09,137
166377,2019-09-09 00:00:00+03:00,out,False,880022,True,5,0,192,2019-09-09,192
166377,2019-09-09 00:00:00+03:00,in,False,880020,False,1,54,58,2019-09-09,4
166377,2019-09-09 00:00:00+03:00,in,False,,True,1,0,29,2019-09-09,29
166377,2019-09-09 00:00:00+03:00,in,False,880026,False,1,32,40,2019-09-09,8
166377,2019-09-09 00:00:00+03:00,out,False,880028,False,18,1601,1806,2019-09-09,205
166377,2019-09-10 00:00:00+03:00,in,False,,True,1,0,26,2019-09-10,26
166377,2019-09-10 00:00:00+03:00,out,False,880022,True,1,0,54,2019-09-10,54
166377,2019-09-10 00:00:00+03:00,out,False,880028,False,29,2082,2256,2019-09-10,174
166377,2019-09-10 00:00:00+03:00,out,False,880022,False,2,88,91,2019-09-10,3
166377,2019-09-10 00:00:00+03:00,out,False,880026,True,6,0,178,2019-09-10,178
166377,2019-09-10 00:00:00+03:00,out,False,880022,True,1,0,54,2019-09-10,54
166377,2019-09-11 00:00:00+03:00,in,False,,True,1,0,2,2019-09-11,2
166377,2019-09-11 00:00:00+03:00,out,False,880026,False,16,1452,1529,2019-09-11,77
166377,2019-09-11 00:00:00+03:00,out,False,880022,False,5,479,533,2019-09-11,54
166377,2019-09-11 00:00:00+03:00,out,False,880022,True,3,0,92,2019-09-11,92
166377,2019-09-11 00:00:00+03:00,in,False,880028,False,1,152,158,2019-09-11,6
166377,2019-09-11 00:00:00+03:00,out,True,880022,True,2,0,0,2019-09-11,0
166377,2019-09-11 00:00:00+03:00,out,False,880028,True,6,0,144,2019-09-11,144
166377,2019-09-11 00:00:00+03:00,out,False,880026,True,5,0,86,2019-09-11,86
166377,2019-09-11 00:00:00+03:00,out,False,880028,True,6,0,144,2019-09-11,144
166377,2019-09-11 00:00:00+03:00,out,False,880022,True,3,0,92,2019-09-11,92
166377,2019-09-12 00:00:00+03:00,in,False,880028,False,1,69,73,2019-09-12,4
166377,2019-09-12 00:00:00+03:00,out,False,880028,True,10,0,297,2019-09-12,297
166377,2019-09-12 00:00:00+03:00,out,False,880028,False,16,1030,1161,2019-09-12,131
166377,2019-09-12 00:00:00+03:00,in,False,880020,False,1,45,49,2019-09-12,4
166377,2019-09-12 00:00:00+03:00,out,False,880022,True,6,0,232,2019-09-12,232
166377,2019-09-12 00:00:00+03:00,out,False,880026,True,3,0,118,2019-09-12,118
166377,2019-09-12 00:00:00+03:00,in,False,,True,4,0,77,2019-09-12,77
166377,2019-09-12 00:00:00+03:00,out,False,880022,False,1,147,150,2019-09-12,3
166377,2019-09-12 00:00:00+03:00,in,False,880020,False,1,45,49,2019-09-12,4
166377,2019-09-12 00:00:00+03:00,out,False,880028,False,16,1030,1161,2019-09-12,131
166377,2019-09-13 00:00:00+03:00,out,False,880026,False,25,1906,2034,2019-09-13,128
166377,2019-09-13 00:00:00+03:00,out,False,880028,True,3,0,63,2019-09-13,63
166377,2019-09-13 00:00:00+03:00,out,False,880022,True,3,0,116,2019-09-13,116
166377,2019-09-13 00:00:00+03:00,out,False,880022,False,1,71,74,2019-09-13,3
166377,2019-09-13 00:00:00+03:00,in,False,880020,False,1,39,43,2019-09-13,4
166377,2019-09-13 00:00:00+03:00,out,False,880026,True,11,0,138,2019-09-13,138
166377,2019-09-16 00:00:00+03:00,out,False,880026,True,7,0,99,2019-09-16,99
166377,2019-09-16 00:00:00+03:00,out,False,880028,True,15,0,229,2019-09-16,229
166377,2019-09-16 00:00:00+03:00,in,False,880026,False,1,28,34,2019-09-16,6
166377,2019-09-16 00:00:00+03:00,in,False,,True,8,0,119,2019-09-16,119
166377,2019-09-16 00:00:00+03:00,out,False,880026,True,7,0,99,2019-09-16,99
166377,2019-09-17 00:00:00+03:00,out,False,880022,False,1,126,128,2019-09-17,2
166377,2019-09-17 00:00:00+03:00,in,False,880028,False,1,247,250,2019-09-17,3
166377,2019-09-17 00:00:00+03:00,in,False,,True,2,0,60,2019-09-17,60
166377,2019-09-17 00:00:00+03:00,out,False,880026,False,16,790,946,2019-09-17,156
166377,2019-09-17 00:00:00+03:00,out,False,880022,True,7,0,212,2019-09-17,212
166377,2019-09-17 00:00:00+03:00,out,False,880026,True,2,0,0,2019-09-17,0
166377,2019-09-18 00:00:00+03:00,out,False,880026,False,4,299,315,2019-09-18,16
166377,2019-09-18 00:00:00+03:00,out,False,880022,True,2,0,103,2019-09-18,103
166377,2019-09-18 00:00:00+03:00,out,False,880022,False,1,71,73,2019-09-18,2
166377,2019-09-18 00:00:00+03:00,out,False,880026,True,2,0,38,2019-09-18,38
166377,2019-09-18 00:00:00+03:00,out,False,880028,True,7,0,201,2019-09-18,201
166377,2019-09-19 00:00:00+03:00,in,False,880028,False,1,21,23,2019-09-19,2
166377,2019-09-19 00:00:00+03:00,out,False,880026,True,8,0,192,2019-09-19,192
166377,2019-09-19 00:00:00+03:00,out,False,880022,False,2,359,364,2019-09-19,5
166377,2019-09-19 00:00:00+03:00,out,False,880022,True,8,0,251,2019-09-19,251
166377,2019-09-19 00:00:00+03:00,out,True,880022,True,1,0,1,2019-09-19,1
166377,2019-09-19 00:00:00+03:00,out,False,880028,False,18,1638,1775,2019-09-19,137
166377,2019-09-20 00:00:00+03:00,out,False,880022,False,1,219,221,2019-09-20,2
166377,2019-09-20 00:00:00+03:00,out,False,880028,False,17,1683,1848,2019-09-20,165
166377,2019-09-20 00:00:00+03:00,in,False,880020,False,1,17,28,2019-09-20,11
166377,2019-09-20 00:00:00+03:00,out,False,880026,True,15,0,393,2019-09-20,393
166377,2019-09-23 00:00:00+03:00,out,False,880026,True,13,0,401,2019-09-23,401
166377,2019-09-23 00:00:00+03:00,out,False,880022,True,2,0,13,2019-09-23,13
166377,2019-09-23 00:00:00+03:00,out,True,880028,True,1,0,2,2019-09-23,2
166377,2019-09-23 00:00:00+03:00,in,False,880026,False,1,43,49,2019-09-23,6
166377,2019-09-23 00:00:00+03:00,out,False,880022,False,3,351,385,2019-09-23,34
166377,2019-09-24 00:00:00+03:00,out,False,880026,True,8,0,100,2019-09-24,100
166377,2019-09-24 00:00:00+03:00,in,False,,True,2,0,4,2019-09-24,4
166377,2019-09-24 00:00:00+03:00,in,False,880028,False,3,158,169,2019-09-24,11
166377,2019-09-24 00:00:00+03:00,out,False,880026,False,16,1666,1767,2019-09-24,101
166377,2019-09-24 00:00:00+03:00,out,False,880022,False,3,353,366,2019-09-24,13
166377,2019-09-24 00:00:00+03:00,out,False,880022,True,1,0,38,2019-09-24,38
166377,2019-09-25 00:00:00+03:00,out,False,880022,False,7,1316,1352,2019-09-25,36
166377,2019-09-25 00:00:00+03:00,out,False,880022,True,8,0,423,2019-09-25,423
166377,2019-09-25 00:00:00+03:00,out,False,880026,False,18,1862,1925,2019-09-25,63
166377,2019-09-25 00:00:00+03:00,out,False,880028,True,14,0,193,2019-09-25,193
166377,2019-09-25 00:00:00+03:00,out,False,880026,True,6,0,50,2019-09-25,50
166377,2019-09-25 00:00:00+03:00,out,False,880028,False,22,1216,1352,2019-09-25,136
166377,2019-09-25 00:00:00+03:00,out,False,880022,True,8,0,423,2019-09-25,423
166377,2019-09-25 00:00:00+03:00,out,False,880026,True,6,0,50,2019-09-25,50
166377,2019-09-26 00:00:00+03:00,out,False,880026,False,16,1250,1308,2019-09-26,58
166377,2019-09-26 00:00:00+03:00,out,False,880026,True,14,0,87,2019-09-26,87
166377,2019-09-26 00:00:00+03:00,in,False,880028,False,1,88,96,2019-09-26,8
166377,2019-09-27 00:00:00+03:00,out,False,880026,False,11,1854,1897,2019-09-27,43
166377,2019-09-27 00:00:00+03:00,out,False,880026,True,3,0,87,2019-09-27,87
166377,2019-09-27 00:00:00+03:00,out,False,880022,False,1,84,86,2019-09-27,2
166377,2019-09-27 00:00:00+03:00,out,False,880022,True,1,0,44,2019-09-27,44
166377,2019-09-27 00:00:00+03:00,out,False,880028,False,19,921,1171,2019-09-27,250
166377,2019-09-27 00:00:00+03:00,in,False,880026,False,1,6,12,2019-09-27,6
166377,2019-09-27 00:00:00+03:00,out,False,880028,True,21,0,475,2019-09-27,475
166377,2019-09-27 00:00:00+03:00,out,False,880028,False,19,921,1171,2019-09-27,250
166377,2019-09-30 00:00:00+03:00,out,False,880020,False,4,724,749,2019-09-30,25
166377,2019-09-30 00:00:00+03:00,out,False,880022,False,1,144,146,2019-09-30,2
166377,2019-09-30 00:00:00+03:00,out,False,880020,True,4,0,12,2019-09-30,12
166377,2019-10-01 00:00:00+03:00,out,False,880026,False,19,2023,2155,2019-10-01,132
166377,2019-10-01 00:00:00+03:00,out,False,880020,False,1,106,108,2019-10-01,2
166377,2019-10-01 00:00:00+03:00,out,False,880026,True,3,0,102,2019-10-01,102
166377,2019-10-02 00:00:00+03:00,out,False,880026,True,3,0,69,2019-10-02,69
166377,2019-10-02 00:00:00+03:00,in,False,880026,False,3,556,568,2019-10-02,12
166377,2019-10-02 00:00:00+03:00,in,False,,True,3,0,86,2019-10-02,86
166377,2019-10-02 00:00:00+03:00,out,False,880028,True,10,0,313,2019-10-02,313
166377,2019-10-02 00:00:00+03:00,out,False,880028,False,19,1768,1957,2019-10-02,189
166377,2019-10-02 00:00:00+03:00,out,False,880026,False,20,1762,1880,2019-10-02,118
166377,2019-10-03 00:00:00+03:00,out,False,880020,False,1,71,73,2019-10-03,2
166377,2019-10-03 00:00:00+03:00,out,False,880022,False,1,48,50,2019-10-03,2
166377,2019-10-03 00:00:00+03:00,out,True,880026,True,2,0,0,2019-10-03,0
166377,2019-10-03 00:00:00+03:00,out,False,880026,False,19,1367,1530,2019-10-03,163
166377,2019-10-03 00:00:00+03:00,out,False,880028,False,19,1430,1565,2019-10-03,135
166377,2019-10-03 00:00:00+03:00,in,False,880028,False,2,133,140,2019-10-03,7
166377,2019-10-03 00:00:00+03:00,in,False,,True,2,0,60,2019-10-03,60
166377,2019-10-03 00:00:00+03:00,out,False,880026,True,1,0,23,2019-10-03,23
166377,2019-10-03 00:00:00+03:00,out,False,880026,True,1,0,23,2019-10-03,23
166377,2019-10-04 00:00:00+03:00,out,False,880028,True,19,0,447,2019-10-04,447
166377,2019-10-04 00:00:00+03:00,out,False,880022,False,1,513,520,2019-10-04,7
166377,2019-10-04 00:00:00+03:00,out,True,880026,True,1,0,0,2019-10-04,0
166377,2019-10-04 00:00:00+03:00,out,False,880026,False,23,2086,2256,2019-10-04,170
166377,2019-10-04 00:00:00+03:00,out,True,880026,True,1,0,0,2019-10-04,0
166377,2019-10-07 00:00:00+03:00,out,False,880026,False,21,2024,2136,2019-10-07,112
166377,2019-10-07 00:00:00+03:00,in,False,,True,2,0,71,2019-10-07,71
166377,2019-10-07 00:00:00+03:00,out,False,880026,True,16,0,163,2019-10-07,163
166377,2019-10-07 00:00:00+03:00,in,False,880028,False,1,19,31,2019-10-07,12
166377,2019-10-07 00:00:00+03:00,out,True,880026,True,1,0,1,2019-10-07,1
166377,2019-10-07 00:00:00+03:00,out,False,880028,True,15,0,460,2019-10-07,460
166377,2019-10-07 00:00:00+03:00,out,False,880028,False,12,494,582,2019-10-07,88
166377,2019-10-08 00:00:00+03:00,out,False,880026,True,6,0,21,2019-10-08,21
166377,2019-10-08 00:00:00+03:00,in,False,880028,False,1,18,25,2019-10-08,7
166377,2019-10-08 00:00:00+03:00,out,False,880028,True,12,0,355,2019-10-08,355
166377,2019-10-08 00:00:00+03:00,in,False,,True,1,0,6,2019-10-08,6
166377,2019-10-08 00:00:00+03:00,out,False,880026,False,24,2003,2170,2019-10-08,167
166377,2019-10-09 00:00:00+03:00,out,False,880028,True,12,0,266,2019-10-09,266
166377,2019-10-09 00:00:00+03:00,in,False,,True,4,0,22,2019-10-09,22
166377,2019-10-09 00:00:00+03:00,out,False,880026,False,14,1237,1333,2019-10-09,96
166377,2019-10-09 00:00:00+03:00,out,False,880028,False,13,658,753,2019-10-09,95
166377,2019-10-09 00:00:00+03:00,out,False,880026,True,4,0,77,2019-10-09,77
166377,2019-10-10 00:00:00+03:00,in,False,,True,4,0,32,2019-10-10,32
166377,2019-10-10 00:00:00+03:00,out,False,880028,False,19,2020,2132,2019-10-10,112
166377,2019-10-10 00:00:00+03:00,out,False,880026,True,6,0,83,2019-10-10,83
166377,2019-10-10 00:00:00+03:00,out,False,880028,True,14,0,375,2019-10-10,375
166377,2019-10-10 00:00:00+03:00,out,False,880026,False,22,1597,1710,2019-10-10,113
166377,2019-10-10 00:00:00+03:00,in,False,,True,4,0,32,2019-10-10,32
166377,2019-10-11 00:00:00+03:00,out,False,880028,True,7,0,235,2019-10-11,235
166377,2019-10-11 00:00:00+03:00,out,True,880026,True,1,0,0,2019-10-11,0
166377,2019-10-11 00:00:00+03:00,in,False,880026,False,3,100,113,2019-10-11,13
166377,2019-10-11 00:00:00+03:00,out,False,880026,True,1,0,46,2019-10-11,46
166377,2019-10-11 00:00:00+03:00,in,False,880028,False,1,220,223,2019-10-11,3
166377,2019-10-11 00:00:00+03:00,out,False,880026,False,12,963,1040,2019-10-11,77
166377,2019-10-11 00:00:00+03:00,in,False,880028,False,1,220,223,2019-10-11,3
166377,2019-10-14 00:00:00+03:00,out,False,880026,False,9,1069,1151,2019-10-14,82
166377,2019-10-14 00:00:00+03:00,out,False,880026,True,5,0,117,2019-10-14,117
166377,2019-10-14 00:00:00+03:00,out,False,880028,False,17,1819,2006,2019-10-14,187
166377,2019-10-15 00:00:00+03:00,out,False,880028,False,14,1087,1182,2019-10-15,95
166377,2019-10-15 00:00:00+03:00,out,False,880026,True,7,0,114,2019-10-15,114
166377,2019-10-15 00:00:00+03:00,out,False,880026,False,15,1270,1340,2019-10-15,70
166377,2019-10-15 00:00:00+03:00,in,False,,True,1,0,1,2019-10-15,1
166377,2019-10-15 00:00:00+03:00,out,False,880028,True,19,0,237,2019-10-15,237
166377,2019-10-15 00:00:00+03:00,in,False,880022,False,1,13,31,2019-10-15,18
166377,2019-10-15 00:00:00+03:00,out,False,880022,False,2,34,42,2019-10-15,8
166377,2019-10-16 00:00:00+03:00,out,False,880026,True,6,0,101,2019-10-16,101
166377,2019-10-16 00:00:00+03:00,out,False,880028,True,15,0,356,2019-10-16,356
166377,2019-10-16 00:00:00+03:00,in,False,880028,False,1,23,26,2019-10-16,3
166377,2019-10-16 00:00:00+03:00,out,False,880022,False,3,409,421,2019-10-16,12
166377,2019-10-16 00:00:00+03:00,out,False,880026,False,14,2066,2147,2019-10-16,81
166377,2019-10-17 00:00:00+03:00,out,False,880028,True,20,0,421,2019-10-17,421
166377,2019-10-17 00:00:00+03:00,out,False,880026,True,5,0,112,2019-10-17,112
166377,2019-10-17 00:00:00+03:00,in,False,,True,1,0,27,2019-10-17,27
166377,2019-10-18 00:00:00+03:00,out,False,880028,True,11,0,323,2019-10-18,323
166377,2019-10-18 00:00:00+03:00,out,False,880028,False,20,1693,1889,2019-10-18,196
166377,2019-10-18 00:00:00+03:00,out,False,880022,False,2,802,809,2019-10-18,7
166377,2019-10-18 00:00:00+03:00,out,False,880026,True,4,0,139,2019-10-18,139
166377,2019-10-18 00:00:00+03:00,out,False,880026,False,15,2146,2234,2019-10-18,88
166377,2019-10-18 00:00:00+03:00,out,False,880028,False,20,1693,1889,2019-10-18,196
166377,2019-10-19 00:00:00+03:00,in,False,,True,1,0,83,2019-10-19,83
166377,2019-10-20 00:00:00+03:00,in,False,,True,1,0,66,2019-10-20,66
166377,2019-10-21 00:00:00+03:00,out,False,880028,False,21,1403,1633,2019-10-21,230
166377,2019-10-21 00:00:00+03:00,in,False,880028,False,1,96,99,2019-10-21,3
166377,2019-10-21 00:00:00+03:00,out,False,880026,True,5,0,119,2019-10-21,119
166377,2019-10-21 00:00:00+03:00,out,False,881278,False,3,465,476,2019-10-21,11
